date,id,category_id,sales,views,price_cost,price_retail
2022-11-12,16,3,0,0,0,302
2022-11-13,16,3,0,0,0,302
2022-11-14,16,3,0,0,0,302
2022-11-15,16,3,0,0,0,0
2022-11-16,16,3,0,0,0,0
2022-11-17,16,3,0,0,0,0
2022-11-18,16,3,0,0,0,0
2022-11-19,16,3,0,0,0,0
2022-11-20,16,3,0,0,0,0
2022-11-21,16,3,0,0,0,0
2022-11-22,16,3,0,0,0,0
2022-11-23,16,3,0,0,0,0
2022-11-24,16,3,0,0,0,0
2022-11-25,16,3,0,0,0,0
2022-11-26,16,3,0,0,0,0
2022-11-27,16,3,0,0,0,0
2022-11-28,16,3,0,0,0,0
2022-11-29,16,3,0,0,0,0
2022-11-30,16,3,0,0,0,0
2022-12-01,16,3,0,0,0,0
2022-12-02,16,3,0,6,0,364
2022-12-03,16,3,0,10,0,364
2022-12-04,16,3,0,22,0,364
2022-12-05,16,3,0,14,0,364
2022-12-06,16,3,0,5,0,364
2022-12-07,16,3,0,9,0,364
2022-12-08,16,3,0,18,0,364
2022-12-09,16,3,0,13,0,364
2022-12-10,16,3,0,19,0,364
2022-12-11,16,3,0,17,0,364
2022-12-12,16,3,0,17,0,364
2022-12-13,16,3,0,11,0,364
2022-12-14,16,3,0,13,0,364
2022-12-15,16,3,0,11,0,364
2022-12-16,16,3,0,14,0,364
2022-12-17,16,3,0,13,0,364
2022-12-18,16,3,0,17,0,364
2022-12-19,16,3,0,14,0,364
2022-12-20,16,3,0,9,0,364
2022-12-21,16,3,0,9,0,364
2022-12-22,16,3,0,0,0,364
2022-12-23,16,3,0,0,0,364
2022-12-24,16,3,0,0,0,364
2022-12-25,16,3,0,0,0,364
2022-12-26,16,3,0,0,0,364
2022-12-27,16,3,0,0,0,364
2022-12-28,16,3,0,0,0,364
2022-12-29,16,3,0,0,0,364
2022-12-30,16,3,0,0,0,364
2022-12-31,16,3,0,0,0,364
2023-01-01,16,3,0,0,0,364
2023-01-02,16,3,0,0,0,364
2023-01-03,16,3,0,0,0,364
2023-01-04,16,3,0,0,0,364
2023-01-05,16,3,0,0,0,364
2023-01-06,16,3,0,7,0,364
2023-01-07,16,3,0,14,0,364
2023-01-08,16,3,0,23,0,364
2023-01-09,16,3,0,26,0,364
2023-01-10,16,3,0,29,0,364
2023-01-11,16,3,0,35,0,364
2023-01-12,16,3,0,33,0,364
2023-01-13,16,3,0,24,0,364
2023-01-14,16,3,0,38,0,364
2023-01-15,16,3,0,49,0,364
2023-01-16,16,3,0,43,0,364
2023-01-17,16,3,0,16,0,364
2023-01-18,16,3,0,0,0,0
2023-01-19,16,3,0,0,0,0
2023-01-20,16,3,0,0,0,0
2023-01-21,16,3,0,0,0,0
2023-01-22,16,3,0,0,0,0
2023-01-23,16,3,0,0,0,0
2023-01-24,16,3,0,0,0,0
2023-01-25,16,3,0,0,0,0
2023-01-26,16,3,0,0,0,0
2023-01-27,16,3,0,33,0,364
2023-01-28,16,3,0,43,0,364
2023-01-29,16,3,0,61,0,364
2023-01-30,16,3,0,37,0,364
2023-01-31,16,3,0,29,0,364
2023-02-01,16,3,0,33,0,364
2023-02-02,16,3,0,26,0,364
2023-02-03,16,3,0,27,0,364
2023-02-04,16,3,0,32,0,364
2023-02-05,16,3,0,31,0,364
2023-02-06,16,3,0,17,0,364
2023-02-07,16,3,0,35,0,364
2023-02-08,16,3,0,21,0,364
2023-02-09,16,3,0,24,0,364
2023-02-10,16,3,0,25,0,364
2023-02-11,16,3,0,30,0,364
2023-02-12,16,3,0,33,0,364
2023-02-13,16,3,0,35,0,364
2023-02-14,16,3,0,27,0,364
2023-02-15,16,3,0,22,0,364
2023-02-16,16,3,0,35,0,364
2023-02-17,16,3,0,32,0,364
2023-02-18,16,3,0,42,0,364
2023-02-19,16,3,0,39,0,364
2023-02-20,16,3,4,25,0,364
2023-02-21,16,3,0,31,233,302
2023-02-22,16,3,0,37,233,302
2023-02-23,16,3,0,11,233,302
2023-02-24,16,3,0,30,233,302
2023-02-25,16,3,0,38,233,302
2023-02-26,16,3,0,40,233,302
2023-02-27,16,3,0,29,233,302
2023-02-28,16,3,0,43,233,302
2023-03-01,16,3,0,30,233,302
2023-03-02,16,3,0,25,233,302
2023-03-03,16,3,0,33,233,302
2023-03-04,16,3,0,32,233,302
2023-03-05,16,3,0,27,233,302
2023-03-06,16,3,0,28,233,302
2023-03-07,16,3,0,30,233,302
2023-03-08,16,3,0,24,233,302
2023-03-09,16,3,0,35,233,302
2023-03-10,16,3,0,36,233,302
2023-03-11,16,3,0,28,233,302
2023-03-12,16,3,0,56,233,302
2023-03-13,16,3,0,41,233,302
2023-03-14,16,3,0,58,233,302
2023-03-15,16,3,0,45,233,302
2023-03-16,16,3,0,42,233,302
2023-03-17,16,3,0,38,233,302
2023-03-18,16,3,0,19,233,302
2023-03-19,16,3,0,51,233,302
2023-03-20,16,3,0,39,233,302
2023-03-21,16,3,0,51,233,302
2023-03-22,16,3,0,39,233,302
2023-03-23,16,3,4,41,233,302
2023-03-24,16,3,0,26,233,302
2023-03-25,16,3,0,41,233,302
2023-03-26,16,3,0,45,233,302
2023-03-27,16,3,0,28,233,302
2023-03-28,16,3,0,43,233,302
2023-03-29,16,3,0,49,233,302
2023-03-30,16,3,0,38,233,302
2023-03-31,16,3,0,53,233,302
2023-04-01,16,3,0,52,233,302
2023-04-02,16,3,0,58,233,302
2023-04-03,16,3,0,47,233,302
2023-04-04,16,3,0,52,233,302
2023-04-05,16,3,0,29,233,302
2023-04-06,16,3,4,40,233,302
2023-04-07,16,3,0,28,233,302
2023-04-08,16,3,0,33,233,302
2023-04-09,16,3,0,42,233,302
2023-04-10,16,3,8,61,233,302
2023-04-11,16,3,0,0,233,302
2023-04-12,16,3,0,0,233,302
2023-04-13,16,3,0,0,233,302
2023-04-14,16,3,0,0,233,302
2023-04-15,16,3,0,0,233,302
2023-04-16,16,3,0,0,233,302
2023-04-17,16,3,0,0,233,302
2023-04-18,16,3,0,0,233,302
2023-04-19,16,3,0,0,233,302
2023-04-20,16,3,0,0,233,302
2023-04-21,16,3,0,16,233,302
2023-04-22,16,3,0,19,233,302
2023-04-23,16,3,0,22,233,302
2023-04-24,16,3,0,29,233,302
2023-04-25,16,3,0,31,233,302
2023-04-26,16,3,0,46,233,302
2023-04-27,16,3,8,50,233,302
2023-04-28,16,3,0,32,233,302
2023-04-29,16,3,0,23,233,302
2023-04-30,16,3,0,35,233,302
2023-05-01,16,3,0,33,233,302
2023-05-02,16,3,0,26,233,302
2023-05-03,16,3,0,20,233,302
2023-05-04,16,3,0,24,233,302
2023-05-05,16,3,0,34,233,302
2023-05-06,16,3,0,40,233,302
2023-05-07,16,3,12,28,233,302
2023-05-08,16,3,0,22,233,302
2023-05-09,16,3,0,26,233,302
2023-05-10,16,3,0,47,233,302
2023-05-11,16,3,0,59,233,302
2023-05-12,16,3,0,48,233,302
2023-05-13,16,3,0,80,233,302
2023-05-14,16,3,0,93,233,302
2023-05-15,16,3,0,71,233,302
2023-05-16,16,3,0,80,233,302
2023-05-17,16,3,0,74,233,302
2023-05-18,16,3,4,55,233,302
2023-05-19,16,3,0,0,233,302
2023-05-20,16,3,0,0,233,302
2023-05-21,16,3,0,0,233,302
2023-05-22,16,3,0,0,233,302
2023-05-23,16,3,0,0,233,302
2023-05-24,16,3,0,0,233,302
2023-05-25,16,3,0,0,233,302
2023-05-26,16,3,0,0,233,302
2023-05-27,16,3,0,0,233,302
2023-05-28,16,3,0,0,233,302
2023-05-29,16,3,1,0,233,302
2023-05-30,16,3,0,0,233,302
2023-05-31,16,3,0,0,233,302
2023-06-01,16,3,0,0,233,302
2023-06-02,16,3,0,0,233,302
2023-06-03,16,3,0,0,233,302
2023-06-04,16,3,0,0,233,302
2023-06-05,16,3,0,0,233,302
2023-06-06,16,3,0,0,233,302
2023-06-07,16,3,0,0,233,302
2023-06-08,16,3,0,0,233,302
2023-06-09,16,3,0,0,0,0
2023-06-10,16,3,0,0,0,0
2023-06-11,16,3,0,0,0,0
2023-06-12,16,3,0,0,0,0
2023-06-13,16,3,0,0,0,0
2023-06-14,16,3,0,0,0,0
2023-06-15,16,3,0,0,0,0
2023-06-16,16,3,0,0,0,0
2023-06-17,16,3,0,0,0,0
2023-06-18,16,3,0,0,0,0
2023-06-19,16,3,0,0,0,0
2023-06-20,16,3,0,0,0,0
2023-06-21,16,3,0,0,0,0
2023-06-22,16,3,0,0,0,0
2023-06-23,16,3,0,0,0,0
2023-06-24,16,3,0,0,0,0
2023-06-25,16,3,0,0,0,0
2023-06-26,16,3,0,0,0,0
2023-06-27,16,3,0,0,0,0
2023-06-28,16,3,0,0,0,0
2023-06-29,16,3,0,0,0,0
2023-06-30,16,3,0,0,0,0
2023-07-01,16,3,0,0,0,0
2023-07-02,16,3,0,0,0,0
2023-07-03,16,3,0,0,0,0
2023-07-04,16,3,0,1,0,0
2023-07-05,16,3,0,8,0,0
2023-07-06,16,3,0,3,0,0
2023-07-07,16,3,0,1,0,0
2023-07-08,16,3,0,2,0,0
2023-07-09,16,3,0,0,0,0
2023-07-10,16,3,0,6,0,0
2023-07-11,16,3,0,23,0,0
2023-07-12,16,3,0,21,0,0
2023-07-13,16,3,0,23,0,0
2023-07-14,16,3,0,6,0,0
2023-07-15,16,3,0,15,0,0
2023-07-16,16,3,0,25,0,0
2023-07-17,16,3,0,12,0,0
2023-07-18,16,3,0,22,0,0
2023-07-19,16,3,0,10,0,0
2023-07-20,16,3,0,22,0,0
2023-07-21,16,3,0,13,0,0
2023-07-22,16,3,0,17,0,0
2023-07-23,16,3,0,22,0,0
2023-07-24,16,3,0,23,0,0
2023-07-25,16,3,0,17,0,0
2023-07-26,16,3,0,18,0,0
2023-07-27,16,3,0,24,0,0
2023-07-28,16,3,0,11,0,0
2023-07-29,16,3,0,16,0,0
2023-07-30,16,3,0,27,0,0
2023-07-31,16,3,0,17,0,0
2023-08-01,16,3,0,16,0,0
2023-08-02,16,3,0,9,0,0
2023-08-03,16,3,0,6,0,0
2023-08-04,16,3,0,8,0,0
2023-08-05,16,3,0,8,0,0
2023-08-06,16,3,0,9,0,0
2023-08-07,16,3,0,10,0,0
2023-08-08,16,3,0,8,0,0
2023-08-09,16,3,0,8,0,0
2023-08-10,16,3,0,10,0,0
2023-08-11,16,3,0,7,0,0
2023-08-12,16,3,0,5,0,0
2023-08-13,16,3,0,9,0,0
2023-08-14,16,3,0,9,0,0
2023-08-15,16,3,0,8,0,0
2023-08-16,16,3,0,5,0,0
2023-08-17,16,3,0,17,0,0
2023-08-18,16,3,0,12,0,0
2023-08-19,16,3,0,9,0,0
2023-08-20,16,3,0,10,0,0
2023-08-21,16,3,0,14,0,0
2023-08-22,16,3,0,23,0,0
2023-08-23,16,3,0,7,0,0
2023-08-24,16,3,0,9,0,0
2023-08-25,16,3,0,4,0,0
2023-08-26,16,3,0,11,0,0
2023-08-27,16,3,0,9,0,0
2023-08-28,16,3,0,15,0,0
2023-08-29,16,3,0,18,0,0
2023-08-30,16,3,0,12,0,0
2023-08-31,16,3,0,7,0,0
2023-09-01,16,3,0,3,0,0
2023-09-02,16,3,0,9,0,0
2023-09-03,16,3,0,24,0,0
2023-09-04,16,3,0,12,0,0
2023-09-05,16,3,0,14,0,0
2023-09-06,16,3,0,17,0,0
2023-09-07,16,3,0,16,0,0
2023-09-08,16,3,0,8,0,0
2023-09-09,16,3,0,18,0,0
2023-09-10,16,3,0,14,0,0
2023-09-11,16,3,0,14,0,0
2023-09-12,16,3,0,17,0,0
2023-09-13,16,3,0,15,0,0
2023-09-14,16,3,0,15,0,0
2023-09-15,16,3,0,11,0,0
2023-09-16,16,3,0,18,0,0
2023-09-17,16,3,0,30,0,0
2023-09-18,16,3,0,24,0,0
2023-09-19,16,3,0,20,0,0
2023-09-20,16,3,0,34,0,0
2023-09-21,16,3,0,31,0,0
2023-09-22,16,3,0,17,0,0
2023-09-23,16,3,0,21,0,0
2023-09-24,16,3,0,33,0,0
2023-09-25,16,3,0,22,0,0
2023-09-26,16,3,0,24,0,0
2023-09-27,16,3,0,24,0,0
2023-09-28,16,3,0,28,0,0
2023-09-29,16,3,0,14,0,0
2023-09-30,16,3,0,19,0,0
2023-10-01,16,3,0,14,0,0
2023-10-02,16,3,0,17,0,0
2023-10-03,16,3,0,18,0,0
2023-10-04,16,3,0,26,0,0
2023-10-05,16,3,0,15,0,0
2023-10-06,16,3,0,23,0,0
2023-10-07,16,3,0,23,0,0
2023-10-08,16,3,0,21,0,0
2023-10-09,16,3,0,18,0,0
2023-10-10,16,3,0,26,0,0
2023-10-11,16,3,0,21,0,0
2023-10-12,16,3,0,27,0,0
2023-10-13,16,3,0,13,0,0
2023-10-14,16,3,0,12,0,0
2023-10-15,16,3,0,12,0,0
2023-10-16,16,3,0,24,0,0
2023-10-17,16,3,0,14,0,0
2023-10-18,16,3,0,18,0,0
2023-10-19,16,3,0,22,0,0
2023-10-20,16,3,0,13,0,0
2023-10-21,16,3,0,18,0,0
2023-10-22,16,3,0,21,0,0
2023-10-23,16,3,0,14,0,0
2023-10-24,16,3,0,25,0,0
2023-10-25,16,3,0,10,0,0
2023-10-26,16,3,0,14,0,0
2023-10-27,16,3,0,14,0,0
2023-10-28,16,3,0,12,0,0
2023-10-29,16,3,0,13,0,0
2023-10-30,16,3,0,18,0,0
2023-10-31,16,3,0,14,0,0
2023-11-01,16,3,0,19,0,0
2023-11-02,16,3,0,15,0,0
2023-11-03,16,3,0,28,0,0
2023-11-04,16,3,0,16,0,0
2023-11-05,16,3,0,9,0,0
2023-11-06,16,3,0,24,0,0
2023-11-07,16,3,0,15,0,0
2023-11-08,16,3,0,24,0,0
2023-11-09,16,3,0,17,0,0
2023-11-10,16,3,0,17,0,0
2023-11-11,16,3,0,18,0,0
2023-11-12,16,3,0,21,0,0
2023-11-13,16,3,0,22,0,0
2023-11-14,16,3,0,19,0,0
2023-11-15,16,3,0,23,0,0
2023-11-16,16,3,0,32,0,0
2023-11-17,16,3,0,19,0,0
2023-11-18,16,3,0,26,0,0
2023-11-19,16,3,0,23,0,0
2023-11-20,16,3,0,12,0,0
2023-11-21,16,3,0,21,0,0
2023-11-22,16,3,0,20,0,0
2023-11-23,16,3,0,25,0,0
2023-11-24,16,3,0,22,0,0
2023-11-25,16,3,0,17,0,0
2023-11-26,16,3,0,25,0,0
2023-11-27,16,3,0,11,0,0
2023-11-28,16,3,0,24,0,0
2023-11-29,16,3,0,22,0,0
2023-11-30,16,3,0,21,0,0
2023-12-01,16,3,0,29,0,0
2023-12-02,16,3,0,23,0,0
2023-12-03,16,3,0,20,0,0
2023-12-04,16,3,0,28,0,0
2023-12-05,16,3,0,16,0,0
2023-12-06,16,3,0,24,0,0
2023-12-07,16,3,0,24,0,0
2023-12-08,16,3,0,34,0,0
2023-12-09,16,3,0,24,0,0
2023-12-10,16,3,0,19,0,0
2023-12-11,16,3,0,21,0,0
2023-12-12,16,3,0,8,0,0
2023-12-13,16,3,0,7,0,0
2023-12-14,16,3,0,2,0,0
2023-12-15,16,3,0,6,0,0
2023-12-16,16,3,0,5,0,0
2023-12-17,16,3,0,7,0,0
2023-12-18,16,3,0,4,0,0
2023-12-19,16,3,0,2,0,0
2023-12-20,16,3,0,7,0,0
2023-12-21,16,3,0,4,0,0
2023-12-22,16,3,0,3,0,0
2023-12-23,16,3,0,2,0,0
2023-12-24,16,3,0,2,0,0
2023-12-25,16,3,0,4,0,0
2023-12-26,16,3,0,4,0,0
2023-12-27,16,3,0,2,0,0
2023-12-28,16,3,0,2,0,0
2023-12-29,16,3,0,1,0,0
2023-12-30,16,3,0,2,0,0
2023-12-31,16,3,0,1,0,0
2024-01-01,16,3,0,0,0,0
2024-01-02,16,3,0,2,0,0
2024-01-03,16,3,0,9,0,0
2024-01-04,16,3,0,8,0,0
2024-01-05,16,3,0,4,0,0
2024-01-06,16,3,0,3,0,0
2024-01-07,16,3,0,9,0,0
2024-01-08,16,3,0,11,0,0
2024-01-09,16,3,0,4,0,0
2024-01-10,16,3,0,14,0,0
2024-01-11,16,3,0,12,0,0
2024-01-12,16,3,0,14,0,0
2024-01-13,16,3,0,6,0,0
2024-01-14,16,3,0,8,0,0
2024-01-15,16,3,0,17,0,0
2024-01-16,16,3,0,7,0,0
2024-01-17,16,3,0,5,0,0
2024-01-18,16,3,0,6,0,0
2024-01-19,16,3,0,3,0,0
2024-01-20,16,3,0,7,0,0
2024-01-21,16,3,0,5,0,0
2024-01-22,16,3,0,0,0,0
2024-01-23,16,3,0,0,0,0
2024-01-24,16,3,0,0,0,0
2024-01-25,16,3,0,0,0,0
2024-01-26,16,3,0,0,0,0
2024-01-27,16,3,0,0,0,0
2024-01-28,16,3,0,0,0,0
2024-01-29,16,3,0,0,0,0
2024-01-30,16,3,0,0,0,0
2024-01-31,16,3,0,0,0,0
2024-02-01,16,3,0,0,0,0
2024-02-02,16,3,0,0,0,0
2024-02-03,16,3,0,0,0,0
2024-02-04,16,3,0,0,0,0
2024-02-05,16,3,0,0,0,0
2024-02-06,16,3,0,0,0,0
2024-02-07,16,3,0,2,0,0
2024-02-08,16,3,0,0,0,0
2024-02-09,16,3,0,0,0,0
2024-02-10,16,3,0,0,0,0
2024-02-11,16,3,0,0,0,0
2024-02-12,16,3,0,0,0,0
2024-02-13,16,3,0,0,0,0
2024-02-14,16,3,0,0,0,0
2024-02-15,16,3,0,0,0,0
2024-02-16,16,3,0,0,0,0
2024-02-17,16,3,0,0,0,0
2024-02-18,16,3,0,2,0,0
2024-02-19,16,3,0,0,0,0
2024-02-20,16,3,0,1,0,0
2024-02-21,16,3,0,0,0,0
2024-02-22,16,3,0,0,0,0
2024-02-23,16,3,0,0,0,0
2024-02-24,16,3,0,0,0,0
2024-02-25,16,3,0,0,0,0
2022-02-24,17,1,0,0,0,0
2022-02-25,17,1,0,0,0,0
2022-02-26,17,1,0,0,0,0
2022-02-27,17,1,0,0,0,0
2022-02-28,17,1,0,0,0,0
2022-03-01,17,1,0,0,0,0
2022-03-02,17,1,0,0,0,0
2022-03-03,17,1,0,0,0,0
2022-03-04,17,1,0,0,0,0
2022-03-05,17,1,0,0,0,0
2022-03-06,17,1,0,0,0,0
2022-03-07,17,1,0,0,0,0
2022-03-08,17,1,0,0,0,0
2022-03-09,17,1,0,0,0,0
2022-03-10,17,1,0,0,0,0
2022-03-11,17,1,0,0,0,0
2022-03-12,17,1,0,0,0,0
2022-03-13,17,1,0,0,0,0
2022-03-14,17,1,0,0,0,0
2022-03-15,17,1,0,0,0,0
2022-03-16,17,1,0,0,0,0
2022-03-17,17,1,0,0,0,0
2022-03-18,17,1,0,0,0,0
2022-03-19,17,1,0,0,0,0
2022-03-20,17,1,0,0,0,0
2022-03-21,17,1,0,0,0,0
2022-03-22,17,1,0,0,0,0
2022-03-23,17,1,0,0,0,0
2022-03-24,17,1,0,0,0,0
2022-03-25,17,1,0,0,0,0
2022-03-26,17,1,0,0,0,0
2022-03-27,17,1,0,0,0,0
2022-03-28,17,1,0,0,0,0
2022-03-29,17,1,0,0,0,0
2022-03-30,17,1,0,0,0,0
2022-03-31,17,1,0,0,0,0
2022-04-01,17,1,0,0,0,0
2022-04-02,17,1,0,0,0,0
2022-04-03,17,1,0,0,0,0
2022-04-04,17,1,0,0,0,0
2022-04-05,17,1,0,0,0,0
2022-04-06,17,1,0,0,0,0
2022-04-07,17,1,0,0,0,0
2022-04-08,17,1,0,0,0,0
2022-04-09,17,1,0,0,0,0
2022-04-10,17,1,0,0,0,0
2022-04-11,17,1,0,0,0,0
2022-04-12,17,1,0,0,0,0
2022-04-13,17,1,0,0,0,0
2022-04-14,17,1,0,0,0,0
2022-04-15,17,1,0,0,0,0
2022-04-16,17,1,0,0,0,0
2022-04-17,17,1,0,0,0,0
2022-04-18,17,1,0,0,0,0
2022-04-19,17,1,0,0,0,0
2022-04-20,17,1,0,0,0,0
2022-04-21,17,1,0,0,0,0
2022-04-22,17,1,0,0,0,0
2022-04-23,17,1,0,0,0,0
2022-04-24,17,1,0,0,0,0
2022-04-25,17,1,0,0,0,0
2022-04-26,17,1,0,0,0,0
2022-04-27,17,1,0,0,0,0
2022-04-28,17,1,0,0,0,0
2022-04-29,17,1,0,0,0,0
2022-04-30,17,1,0,0,0,0
2022-05-01,17,1,0,0,0,0
2022-05-02,17,1,0,0,0,0
2022-05-03,17,1,0,0,0,0
2022-05-04,17,1,0,0,0,0
2022-05-05,17,1,0,0,0,0
2022-05-06,17,1,0,0,0,0
2022-05-07,17,1,0,0,0,0
2022-05-08,17,1,0,0,0,0
2022-05-09,17,1,0,0,0,0
2022-05-10,17,1,0,0,0,0
2022-05-11,17,1,0,0,0,0
2022-05-12,17,1,0,0,0,0
2022-05-13,17,1,0,0,0,0
2022-05-14,17,1,0,0,0,0
2022-05-15,17,1,0,0,0,0
2022-05-16,17,1,0,0,0,0
2022-05-17,17,1,0,0,0,0
2022-05-18,17,1,0,0,0,0
2022-05-19,17,1,0,0,0,0
2022-05-20,17,1,0,0,0,0
2022-05-21,17,1,0,0,0,0
2022-05-22,17,1,0,0,0,0
2022-05-23,17,1,0,0,0,0
2022-05-24,17,1,0,0,0,0
2022-05-25,17,1,0,0,0,0
2022-05-26,17,1,0,0,0,0
2022-05-27,17,1,0,0,0,0
2022-05-28,17,1,0,0,0,0
2022-05-29,17,1,0,0,0,0
2022-05-30,17,1,0,0,0,0
2022-05-31,17,1,0,0,0,0
2022-06-01,17,1,0,0,0,0
2022-06-02,17,1,0,0,0,0
2022-06-03,17,1,0,0,0,0
2022-06-04,17,1,0,0,0,0
2022-06-05,17,1,0,0,0,0
2022-06-06,17,1,0,0,0,0
2022-06-07,17,1,0,0,0,0
2022-06-08,17,1,0,0,0,0
2022-06-09,17,1,0,0,0,0
2022-06-10,17,1,0,0,0,0
2022-06-11,17,1,0,0,0,0
2022-06-12,17,1,0,0,0,0
2022-06-13,17,1,0,0,0,0
2022-06-14,17,1,0,0,0,0
2022-06-15,17,1,0,0,0,0
2022-06-16,17,1,0,0,0,0
2022-06-17,17,1,0,0,0,0
2022-06-18,17,1,0,0,0,0
2022-06-19,17,1,0,0,0,0
2022-06-20,17,1,0,0,0,0
2022-06-21,17,1,0,0,0,0
2022-06-22,17,1,0,0,0,0
2022-06-23,17,1,0,0,0,0
2022-06-24,17,1,0,0,0,0
2022-06-25,17,1,0,0,0,0
2022-06-26,17,1,0,0,0,0
2022-06-27,17,1,0,0,0,0
2022-06-28,17,1,0,0,0,0
2022-06-29,17,1,0,0,0,0
2022-06-30,17,1,0,0,0,0
2022-07-01,17,1,0,0,0,0
2022-07-02,17,1,0,0,0,0
2022-07-03,17,1,0,0,0,0
2022-07-04,17,1,0,0,0,0
2022-07-05,17,1,0,0,0,0
2022-07-06,17,1,0,0,0,0
2022-07-07,17,1,0,0,0,0
2022-07-08,17,1,0,0,0,0
2022-07-09,17,1,0,0,0,0
2022-07-10,17,1,0,0,0,0
2022-07-11,17,1,0,0,0,0
2022-07-12,17,1,0,0,0,0
2022-07-13,17,1,0,0,0,0
2022-07-14,17,1,0,0,0,0
2022-07-15,17,1,0,0,0,0
2022-07-16,17,1,0,0,0,0
2022-07-17,17,1,0,0,0,0
2022-07-18,17,1,0,0,0,0
2022-07-19,17,1,0,0,0,0
2022-07-20,17,1,0,0,0,0
2022-07-21,17,1,0,0,0,0
2022-07-22,17,1,0,0,0,0
2022-07-23,17,1,0,0,0,0
2022-07-24,17,1,0,0,0,0
2022-07-25,17,1,0,0,0,0
2022-07-26,17,1,0,0,0,0
2022-07-27,17,1,0,0,0,0
2022-07-28,17,1,0,0,0,0
2022-07-29,17,1,0,0,0,0
2022-07-30,17,1,0,0,0,0
2022-07-31,17,1,0,0,0,0
2022-08-01,17,1,0,0,0,0
2022-08-02,17,1,0,0,0,0
2022-08-03,17,1,0,0,0,0
2022-08-04,17,1,0,0,0,0
2022-08-05,17,1,0,0,0,0
2022-08-06,17,1,0,0,0,0
2022-08-07,17,1,0,0,0,0
2022-08-08,17,1,0,0,0,0
2022-08-09,17,1,0,0,0,0
2022-08-10,17,1,0,0,0,0
2022-08-11,17,1,0,0,0,0
2022-08-12,17,1,0,0,0,0
2022-08-13,17,1,0,0,0,0
2022-08-14,17,1,0,0,0,0
2022-08-15,17,1,0,0,0,0
2022-08-16,17,1,0,0,0,0
2022-08-17,17,1,0,0,0,0
2022-08-18,17,1,0,0,0,0
2022-08-19,17,1,0,0,0,0
2022-08-20,17,1,0,0,0,0
2022-08-21,17,1,0,0,0,0
2022-08-22,17,1,0,0,0,0
2022-08-23,17,1,0,0,0,0
2022-08-24,17,1,0,0,0,0
2022-08-25,17,1,0,0,0,0
2022-08-26,17,1,0,0,0,0
2022-08-27,17,1,0,0,0,0
2022-08-28,17,1,0,0,0,0
2022-08-29,17,1,0,0,0,0
2022-08-30,17,1,0,0,0,0
2022-08-31,17,1,0,0,0,0
2022-09-01,17,1,0,0,0,0
2022-09-02,17,1,0,0,0,0
2022-09-03,17,1,0,0,0,0
2022-09-04,17,1,0,0,0,0
2022-09-05,17,1,0,0,0,0
2022-09-06,17,1,0,0,0,0
2022-09-07,17,1,0,0,0,0
2022-09-08,17,1,0,0,0,0
2022-09-09,17,1,0,0,0,0
2022-09-10,17,1,0,0,0,0
2022-09-11,17,1,0,0,0,0
2022-09-12,17,1,0,0,0,0
2022-09-13,17,1,0,0,0,0
2022-09-14,17,1,0,0,0,0
2022-09-15,17,1,0,0,0,0
2022-09-16,17,1,0,0,0,0
2022-09-17,17,1,0,0,0,0
2022-09-18,17,1,0,0,0,0
2022-09-19,17,1,0,0,0,0
2022-09-20,17,1,0,0,0,0
2022-09-21,17,1,0,0,0,0
2022-09-22,17,1,0,0,0,0
2022-09-23,17,1,0,0,0,0
2022-09-24,17,1,0,0,0,0
2022-09-25,17,1,0,0,0,0
2022-09-26,17,1,0,0,0,0
2022-09-27,17,1,0,0,0,0
2022-09-28,17,1,0,0,0,0
2022-09-29,17,1,0,0,0,0
2022-09-30,17,1,0,0,0,0
2022-10-01,17,1,0,0,0,0
2022-10-02,17,1,0,0,0,0
2022-10-03,17,1,0,0,0,0
2022-10-04,17,1,0,0,0,0
2022-10-05,17,1,0,0,0,0
2022-10-06,17,1,0,0,0,0
2022-10-07,17,1,0,0,0,0
2022-10-08,17,1,0,0,0,0
2022-10-09,17,1,0,0,0,0
2022-10-10,17,1,0,0,0,0
2022-10-11,17,1,0,0,0,0
2022-10-12,17,1,0,0,0,0
2022-10-13,17,1,0,0,0,0
2022-10-14,17,1,0,0,0,0
2022-10-15,17,1,0,0,0,0
2022-10-16,17,1,0,0,0,0
2022-10-17,17,1,0,0,0,0
2022-10-18,17,1,0,0,0,0
2022-10-19,17,1,0,0,0,0
2022-10-20,17,1,0,0,0,0
2022-10-21,17,1,0,0,0,0
2022-10-22,17,1,0,0,0,0
2022-10-23,17,1,0,0,0,0
2022-10-24,17,1,0,0,0,0
2022-10-25,17,1,0,0,0,0
2022-10-26,17,1,0,0,0,0
2022-10-27,17,1,0,0,0,0
2022-10-28,17,1,0,0,0,0
2022-10-29,17,1,0,0,0,0
2022-10-30,17,1,0,0,0,0
2022-10-31,17,1,0,0,0,0
2022-11-01,17,1,0,0,0,0
2022-11-02,17,1,0,0,0,0
2022-11-03,17,1,0,0,0,0
2022-11-04,17,1,0,0,0,0
2022-11-05,17,1,0,0,0,0
2022-11-06,17,1,0,0,0,0
2022-11-07,17,1,0,0,0,0
2022-11-08,17,1,0,0,0,0
2022-11-09,17,1,0,0,0,0
2022-11-10,17,1,0,0,0,0
2022-11-11,17,1,0,0,0,0
2022-11-12,17,1,0,0,0,0
2022-11-13,17,1,0,0,0,0
2022-11-14,17,1,0,0,0,0
